,technology,location,capacity_type,technology_existing,scenario_
9261,cement_plant,UKJ4,powerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpower,253,0.0
9262,cement_plant,UKK1,powerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpower,253,0.0
9263,cement_plant,UKK2,powerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpower,253,0.0
9264,cement_plant,UKK3,powerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpower,253,0.0
9265,cement_plant,UKK4,powerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpower,253,0.0
9266,cement_plant,UKL1,powerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpower,253,0.0
9267,cement_plant,UKL2,powerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpower,253,0.0
9268,cement_plant,UKM5,powerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpower,253,0.0
9269,cement_plant,UKM6,powerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpower,253,0.0
9270,cement_plant,UKM7,powerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpower,253,0.0
9271,cement_plant,UKM8,powerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpower,253,0.0
9272,cement_plant,UKM9,powerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpower,253,0.0
9273,cement_plant,UKN0,powerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpowerpower,253,0.0
9274,cement_plant_oxy_combustion,AL01,power,0,0.0
9275,cement_plant_oxy_combustion,AL02,power,0,0.0
9276,cement_plant_oxy_combustion,AL03,power,0,0.0
9277,cement_plant_oxy_combustion,AT11,power,0,0.0
9278,cement_plant_oxy_combustion,AT12,power,0,0.0
9279,cement_plant_oxy_combustion,AT13,power,0,0.0
9280,cement_plant_oxy_combustion,AT21,power,0,0.0
9281,cement_plant_oxy_combustion,AT22,power,0,0.0
9282,cement_plant_oxy_combustion,AT31,power,0,0.0
9283,cement_plant_oxy_combustion,AT32,power,0,0.0
9284,cement_plant_oxy_combustion,AT33,power,0,0.0
9285,cement_plant_oxy_combustion,AT34,power,0,0.0
9286,cement_plant_oxy_combustion,BE10,power,0,0.0
9287,cement_plant_oxy_combustion,BE21,power,0,0.0
9288,cement_plant_oxy_combustion,BE22,power,0,0.0
9289,cement_plant_oxy_combustion,BE23,power,0,0.0
9290,cement_plant_oxy_combustion,BE24,power,0,0.0
9291,cement_plant_oxy_combustion,BE25,power,0,0.0
9292,cement_plant_oxy_combustion,BE31,power,0,0.0
9293,cement_plant_oxy_combustion,BE32,power,0,0.0
9294,cement_plant_oxy_combustion,BE33,power,0,0.0
9295,cement_plant_oxy_combustion,BE34,power,0,0.0
9296,cement_plant_oxy_combustion,BE35,power,0,0.0
9297,cement_plant_oxy_combustion,BG31,power,0,0.0
9298,cement_plant_oxy_combustion,BG32,power,0,0.0
9299,cement_plant_oxy_combustion,BG33,power,0,0.0
9300,cement_plant_oxy_combustion,BG34,power,0,0.0
9301,cement_plant_oxy_combustion,BG41,power,0,0.0
9302,cement_plant_oxy_combustion,BG42,power,0,0.0
9303,cement_plant_oxy_combustion,CH01,power,0,0.0
9304,cement_plant_oxy_combustion,CH02,power,0,0.0
9305,cement_plant_oxy_combustion,CH03,power,0,0.0
9306,cement_plant_oxy_combustion,CH04,power,0,0.0
9307,cement_plant_oxy_combustion,CH05,power,0,0.0
9308,cement_plant_oxy_combustion,CH06,power,0,0.0
9309,cement_plant_oxy_combustion,CH07,power,0,0.0
9310,cement_plant_oxy_combustion,CY00,power,0,0.0
9311,cement_plant_oxy_combustion,CZ01,power,0,0.0
9312,cement_plant_oxy_combustion,CZ02,power,0,0.0
9313,cement_plant_oxy_combustion,CZ03,power,0,0.0
9314,cement_plant_oxy_combustion,CZ04,power,0,0.0
9315,cement_plant_oxy_combustion,CZ05,power,0,0.0
9316,cement_plant_oxy_combustion,CZ06,power,0,0.0
9317,cement_plant_oxy_combustion,CZ07,power,0,0.0
9318,cement_plant_oxy_combustion,CZ08,power,0,0.0
9319,cement_plant_oxy_combustion,DE11,power,0,0.0
9320,cement_plant_oxy_combustion,DE12,power,0,0.0
9321,cement_plant_oxy_combustion,DE13,power,0,0.0
9322,cement_plant_oxy_combustion,DE14,power,0,0.0
9323,cement_plant_oxy_combustion,DE21,power,0,0.0
9324,cement_plant_oxy_combustion,DE22,power,0,0.0
9325,cement_plant_oxy_combustion,DE23,power,0,0.0
9326,cement_plant_oxy_combustion,DE24,power,0,0.0
9327,cement_plant_oxy_combustion,DE25,power,0,0.0
9328,cement_plant_oxy_combustion,DE26,power,0,0.0
9329,cement_plant_oxy_combustion,DE27,power,0,0.0
9330,cement_plant_oxy_combustion,DE30,power,0,0.0
9331,cement_plant_oxy_combustion,DE40,power,0,0.0
9332,cement_plant_oxy_combustion,DE50,power,0,0.0
9333,cement_plant_oxy_combustion,DE60,power,0,0.0
9334,cement_plant_oxy_combustion,DE71,power,0,0.0
9335,cement_plant_oxy_combustion,DE72,power,0,0.0
9336,cement_plant_oxy_combustion,DE73,power,0,0.0
9337,cement_plant_oxy_combustion,DE80,power,0,0.0
9338,cement_plant_oxy_combustion,DE91,power,0,0.0
9339,cement_plant_oxy_combustion,DE92,power,0,0.0
9340,cement_plant_oxy_combustion,DE93,power,0,0.0
9341,cement_plant_oxy_combustion,DE94,power,0,0.0
9342,cement_plant_oxy_combustion,DEA1,power,0,0.0
9343,cement_plant_oxy_combustion,DEA2,power,0,0.0
9344,cement_plant_oxy_combustion,DEA3,power,0,0.0
9345,cement_plant_oxy_combustion,DEA4,power,0,0.0
9346,cement_plant_oxy_combustion,DEA5,power,0,0.0
9347,cement_plant_oxy_combustion,DEB1,power,0,0.0
9348,cement_plant_oxy_combustion,DEB2,power,0,0.0
9349,cement_plant_oxy_combustion,DEB3,power,0,0.0
9350,cement_plant_oxy_combustion,DEC0,power,0,0.0
9351,cement_plant_oxy_combustion,DED2,power,0,0.0
9352,cement_plant_oxy_combustion,DED4,power,0,0.0
9353,cement_plant_oxy_combustion,DED5,power,0,0.0
9354,cement_plant_oxy_combustion,DEE0,power,0,0.0
9355,cement_plant_oxy_combustion,DEF0,power,0,0.0
9356,cement_plant_oxy_combustion,DEG0,power,0,0.0
9357,cement_plant_oxy_combustion,DK01,power,0,0.0
9358,cement_plant_oxy_combustion,DK02,power,0,0.0
9359,cement_plant_oxy_combustion,DK03,power,0,0.0
9360,cement_plant_oxy_combustion,DK04,power,0,0.0
9361,cement_plant_oxy_combustion,DK05,power,0,0.0
9362,cement_plant_oxy_combustion,EE00,power,0,0.0
9363,cement_plant_oxy_combustion,EL30,power,0,0.0
9364,cement_plant_oxy_combustion,EL41,power,0,0.0
9365,cement_plant_oxy_combustion,EL42,power,0,0.0
9366,cement_plant_oxy_combustion,EL43,power,0,0.0
9367,cement_plant_oxy_combustion,EL51,power,0,0.0
9368,cement_plant_oxy_combustion,EL52,power,0,0.0
9369,cement_plant_oxy_combustion,EL53,power,0,0.0
9370,cement_plant_oxy_combustion,EL54,power,0,0.0
9371,cement_plant_oxy_combustion,EL61,power,0,0.0
9372,cement_plant_oxy_combustion,EL62,power,0,0.0
9373,cement_plant_oxy_combustion,EL63,power,0,0.0
9374,cement_plant_oxy_combustion,EL64,power,0,0.0
9375,cement_plant_oxy_combustion,EL65,power,0,0.0
9376,cement_plant_oxy_combustion,ES11,power,0,0.0
9377,cement_plant_oxy_combustion,ES12,power,0,0.0
9378,cement_plant_oxy_combustion,ES13,power,0,0.0
9379,cement_plant_oxy_combustion,ES21,power,0,0.0
9380,cement_plant_oxy_combustion,ES22,power,0,0.0
9381,cement_plant_oxy_combustion,ES23,power,0,0.0
9382,cement_plant_oxy_combustion,ES24,power,0,0.0
9383,cement_plant_oxy_combustion,ES30,power,0,0.0
9384,cement_plant_oxy_combustion,ES41,power,0,0.0
9385,cement_plant_oxy_combustion,ES42,power,0,0.0
9386,cement_plant_oxy_combustion,ES43,power,0,0.0
9387,cement_plant_oxy_combustion,ES51,power,0,0.0
9388,cement_plant_oxy_combustion,ES52,power,0,0.0
9389,cement_plant_oxy_combustion,ES53,power,0,0.0
9390,cement_plant_oxy_combustion,ES61,power,0,0.0
9391,cement_plant_oxy_combustion,ES62,power,0,0.0
9392,cement_plant_oxy_combustion,ES63,power,0,0.0
9393,cement_plant_oxy_combustion,ES64,power,0,0.0
9394,cement_plant_oxy_combustion,ES70,power,0,0.0
9395,cement_plant_oxy_combustion,FI19,power,0,0.0
9396,cement_plant_oxy_combustion,FI1B,power,0,0.0
9397,cement_plant_oxy_combustion,FI1C,power,0,0.0
9398,cement_plant_oxy_combustion,FI1D,power,0,0.0
9399,cement_plant_oxy_combustion,FI20,power,0,0.0
9400,cement_plant_oxy_combustion,FR10,power,0,0.0
9401,cement_plant_oxy_combustion,FRB0,power,0,0.0
9402,cement_plant_oxy_combustion,FRC1,power,0,0.0
9403,cement_plant_oxy_combustion,FRC2,power,0,0.0
9404,cement_plant_oxy_combustion,FRD1,power,0,0.0
9405,cement_plant_oxy_combustion,FRD2,power,0,0.0
9406,cement_plant_oxy_combustion,FRE1,power,0,0.0
9407,cement_plant_oxy_combustion,FRE2,power,0,0.0
9408,cement_plant_oxy_combustion,FRF1,power,0,0.0
9409,cement_plant_oxy_combustion,FRF2,power,0,0.0
9410,cement_plant_oxy_combustion,FRF3,power,0,0.0
9411,cement_plant_oxy_combustion,FRG0,power,0,0.0
9412,cement_plant_oxy_combustion,FRH0,power,0,0.0
9413,cement_plant_oxy_combustion,FRI1,power,0,0.0
9414,cement_plant_oxy_combustion,FRI2,power,0,0.0
9415,cement_plant_oxy_combustion,FRI3,power,0,0.0
9416,cement_plant_oxy_combustion,FRJ1,power,0,0.0
9417,cement_plant_oxy_combustion,FRJ2,power,0,0.0
9418,cement_plant_oxy_combustion,FRK1,power,0,0.0
9419,cement_plant_oxy_combustion,FRK2,power,0,0.0
9420,cement_plant_oxy_combustion,FRL0,power,0,0.0
9421,cement_plant_oxy_combustion,FRM0,power,0,0.0
9422,cement_plant_oxy_combustion,FRY1,power,0,0.0
9423,cement_plant_oxy_combustion,FRY2,power,0,0.0
9424,cement_plant_oxy_combustion,FRY3,power,0,0.0
9425,cement_plant_oxy_combustion,FRY4,power,0,0.0
9426,cement_plant_oxy_combustion,FRY5,power,0,0.0
9427,cement_plant_oxy_combustion,HR02,power,0,0.0
9428,cement_plant_oxy_combustion,HR03,power,0,0.0
9429,cement_plant_oxy_combustion,HR05,power,0,0.0
9430,cement_plant_oxy_combustion,HR06,power,0,0.0
9431,cement_plant_oxy_combustion,HU11,power,0,0.0
9432,cement_plant_oxy_combustion,HU12,power,0,0.0
9433,cement_plant_oxy_combustion,HU21,power,0,0.0
9434,cement_plant_oxy_combustion,HU22,power,0,0.0
9435,cement_plant_oxy_combustion,HU23,power,0,0.0
9436,cement_plant_oxy_combustion,HU31,power,0,0.0
9437,cement_plant_oxy_combustion,HU32,power,0,0.0
9438,cement_plant_oxy_combustion,HU33,power,0,0.0
9439,cement_plant_oxy_combustion,IE04,power,0,0.0
9440,cement_plant_oxy_combustion,IE05,power,0,0.0
9441,cement_plant_oxy_combustion,IE06,power,0,0.0
9442,cement_plant_oxy_combustion,IS00,power,0,0.0
9443,cement_plant_oxy_combustion,ITC1,power,0,0.0
9444,cement_plant_oxy_combustion,ITC2,power,0,0.0
9445,cement_plant_oxy_combustion,ITC3,power,0,0.0
9446,cement_plant_oxy_combustion,ITC4,power,0,0.0
9447,cement_plant_oxy_combustion,ITF1,power,0,0.0
9448,cement_plant_oxy_combustion,ITF2,power,0,0.0
9449,cement_plant_oxy_combustion,ITF3,power,0,0.0
9450,cement_plant_oxy_combustion,ITF4,power,0,0.0
9451,cement_plant_oxy_combustion,ITF5,power,0,0.0
9452,cement_plant_oxy_combustion,ITF6,power,0,0.0
9453,cement_plant_oxy_combustion,ITG1,power,0,0.0
9454,cement_plant_oxy_combustion,ITG2,power,0,0.0
9455,cement_plant_oxy_combustion,ITH1,power,0,0.0
9456,cement_plant_oxy_combustion,ITH2,power,0,0.0
9457,cement_plant_oxy_combustion,ITH3,power,0,0.0
9458,cement_plant_oxy_combustion,ITH4,power,0,0.0
9459,cement_plant_oxy_combustion,ITH5,power,0,0.0
9460,cement_plant_oxy_combustion,ITI1,power,0,0.0
9461,cement_plant_oxy_combustion,ITI2,power,0,0.0
9462,cement_plant_oxy_combustion,ITI3,power,0,0.0
9463,cement_plant_oxy_combustion,ITI4,power,0,0.0
9464,cement_plant_oxy_combustion,LI00,power,0,0.0
9465,cement_plant_oxy_combustion,LT01,power,0,0.0
9466,cement_plant_oxy_combustion,LT02,power,0,0.0
9467,cement_plant_oxy_combustion,LU00,power,0,0.0
9468,cement_plant_oxy_combustion,LV00,power,0,0.0
9469,cement_plant_oxy_combustion,ME00,power,0,0.0
9470,cement_plant_oxy_combustion,MK00,power,0,0.0
9471,cement_plant_oxy_combustion,MT00,power,0,0.0
9472,cement_plant_oxy_combustion,NL11,power,0,0.0
9473,cement_plant_oxy_combustion,NL12,power,0,0.0
9474,cement_plant_oxy_combustion,NL13,power,0,0.0
9475,cement_plant_oxy_combustion,NL21,power,0,0.0
9476,cement_plant_oxy_combustion,NL22,power,0,0.0
9477,cement_plant_oxy_combustion,NL23,power,0,0.0
9478,cement_plant_oxy_combustion,NL31,power,0,0.0
9479,cement_plant_oxy_combustion,NL32,power,0,0.0
9480,cement_plant_oxy_combustion,NL33,power,0,0.0
9481,cement_plant_oxy_combustion,NL34,power,0,0.0
9482,cement_plant_oxy_combustion,NL41,power,0,0.0
9483,cement_plant_oxy_combustion,NL42,power,0,0.0
9484,cement_plant_oxy_combustion,NO02,power,0,0.0
9485,cement_plant_oxy_combustion,NO06,power,0,0.0
9486,cement_plant_oxy_combustion,NO07,power,0,0.0
9487,cement_plant_oxy_combustion,NO08,power,0,0.0
9488,cement_plant_oxy_combustion,NO09,power,0,0.0
9489,cement_plant_oxy_combustion,NO0A,power,0,0.0
9490,cement_plant_oxy_combustion,NO0B,power,0,0.0
9491,cement_plant_oxy_combustion,PL21,power,0,0.0
9492,cement_plant_oxy_combustion,PL22,power,0,0.0
9493,cement_plant_oxy_combustion,PL41,power,0,0.0
9494,cement_plant_oxy_combustion,PL42,power,0,0.0
9495,cement_plant_oxy_combustion,PL43,power,0,0.0
9496,cement_plant_oxy_combustion,PL51,power,0,0.0
9497,cement_plant_oxy_combustion,PL52,power,0,0.0
9498,cement_plant_oxy_combustion,PL61,power,0,0.0
9499,cement_plant_oxy_combustion,PL62,power,0,0.0
9500,cement_plant_oxy_combustion,PL63,power,0,0.0
9501,cement_plant_oxy_combustion,PL71,power,0,0.0
9502,cement_plant_oxy_combustion,PL72,power,0,0.0
9503,cement_plant_oxy_combustion,PL81,power,0,0.0
9504,cement_plant_oxy_combustion,PL82,power,0,0.0
9505,cement_plant_oxy_combustion,PL84,power,0,0.0
9506,cement_plant_oxy_combustion,PL91,power,0,0.0
9507,cement_plant_oxy_combustion,PL92,power,0,0.0
9508,cement_plant_oxy_combustion,PT11,power,0,0.0
9509,cement_plant_oxy_combustion,PT15,power,0,0.0
9510,cement_plant_oxy_combustion,PT16,power,0,0.0
9511,cement_plant_oxy_combustion,PT17,power,0,0.0
9512,cement_plant_oxy_combustion,PT18,power,0,0.0
9513,cement_plant_oxy_combustion,PT20,power,0,0.0
9514,cement_plant_oxy_combustion,PT30,power,0,0.0
9515,cement_plant_oxy_combustion,RO11,power,0,0.0
9516,cement_plant_oxy_combustion,RO12,power,0,0.0
9517,cement_plant_oxy_combustion,RO21,power,0,0.0
9518,cement_plant_oxy_combustion,RO22,power,0,0.0
9519,cement_plant_oxy_combustion,RO31,power,0,0.0
9520,cement_plant_oxy_combustion,RO32,power,0,0.0
9521,cement_plant_oxy_combustion,RO41,power,0,0.0
9522,cement_plant_oxy_combustion,RO42,power,0,0.0
9523,cement_plant_oxy_combustion,RS11,power,0,0.0
9524,cement_plant_oxy_combustion,RS12,power,0,0.0
9525,cement_plant_oxy_combustion,RS21,power,0,0.0
9526,cement_plant_oxy_combustion,RS22,power,0,0.0
9527,cement_plant_oxy_combustion,SE11,power,0,0.0
9528,cement_plant_oxy_combustion,SE12,power,0,0.0
9529,cement_plant_oxy_combustion,SE21,power,0,0.0
9530,cement_plant_oxy_combustion,SE22,power,0,0.0
9531,cement_plant_oxy_combustion,SE23,power,0,0.0
9532,cement_plant_oxy_combustion,SE31,power,0,0.0
9533,cement_plant_oxy_combustion,SE32,power,0,0.0
9534,cement_plant_oxy_combustion,SE33,power,0,0.0
9535,cement_plant_oxy_combustion,SI03,power,0,0.0
9536,cement_plant_oxy_combustion,SI04,power,0,0.0
9537,cement_plant_oxy_combustion,SK01,power,0,0.0
9538,cement_plant_oxy_combustion,SK02,power,0,0.0
9539,cement_plant_oxy_combustion,SK03,power,0,0.0
9540,cement_plant_oxy_combustion,SK04,power,0,0.0
9541,cement_plant_oxy_combustion,TR10,power,0,0.0
9542,cement_plant_oxy_combustion,TR21,power,0,0.0
9543,cement_plant_oxy_combustion,TR22,power,0,0.0
9544,cement_plant_oxy_combustion,TR31,power,0,0.0
9545,cement_plant_oxy_combustion,TR32,power,0,0.0
9546,cement_plant_oxy_combustion,TR33,power,0,0.0
9547,cement_plant_oxy_combustion,TR41,power,0,0.0
9548,cement_plant_oxy_combustion,TR42,power,0,0.0
9549,cement_plant_oxy_combustion,TR51,power,0,0.0
9550,cement_plant_oxy_combustion,TR52,power,0,0.0
9551,cement_plant_oxy_combustion,TR61,power,0,0.0
9552,cement_plant_oxy_combustion,TR62,power,0,0.0
9553,cement_plant_oxy_combustion,TR63,power,0,0.0
9554,cement_plant_oxy_combustion,TR71,power,0,0.0
9555,cement_plant_oxy_combustion,TR72,power,0,0.0
9556,cement_plant_oxy_combustion,TR81,power,0,0.0
9557,cement_plant_oxy_combustion,TR82,power,0,0.0
9558,cement_plant_oxy_combustion,TR83,power,0,0.0
9559,cement_plant_oxy_combustion,TR90,power,0,0.0
9560,cement_plant_oxy_combustion,TRA1,power,0,0.0
9561,cement_plant_oxy_combustion,TRA2,power,0,0.0
9562,cement_plant_oxy_combustion,TRB1,power,0,0.0
9563,cement_plant_oxy_combustion,TRB2,power,0,0.0
9564,cement_plant_oxy_combustion,TRC1,power,0,0.0
9565,cement_plant_oxy_combustion,TRC2,power,0,0.0
9566,cement_plant_oxy_combustion,TRC3,power,0,0.0
9567,cement_plant_oxy_combustion,UKC1,power,0,0.0
9568,cement_plant_oxy_combustion,UKC2,power,0,0.0
9569,cement_plant_oxy_combustion,UKD1,power,0,0.0
9570,cement_plant_oxy_combustion,UKD3,power,0,0.0
9571,cement_plant_oxy_combustion,UKD4,power,0,0.0
9572,cement_plant_oxy_combustion,UKD6,power,0,0.0
9573,cement_plant_oxy_combustion,UKD7,power,0,0.0
9574,cement_plant_oxy_combustion,UKE1,power,0,0.0
9575,cement_plant_oxy_combustion,UKE2,power,0,0.0
9576,cement_plant_oxy_combustion,UKE3,power,0,0.0
9577,cement_plant_oxy_combustion,UKE4,power,0,0.0
9578,cement_plant_oxy_combustion,UKF1,power,0,0.0
9579,cement_plant_oxy_combustion,UKF2,power,0,0.0
9580,cement_plant_oxy_combustion,UKF3,power,0,0.0
9581,cement_plant_oxy_combustion,UKG1,power,0,0.0
9582,cement_plant_oxy_combustion,UKG2,power,0,0.0
9583,cement_plant_oxy_combustion,UKG3,power,0,0.0
9584,cement_plant_oxy_combustion,UKH1,power,0,0.0
9585,cement_plant_oxy_combustion,UKH2,power,0,0.0
9586,cement_plant_oxy_combustion,UKH3,power,0,0.0
9587,cement_plant_oxy_combustion,UKI3,power,0,0.0
9588,cement_plant_oxy_combustion,UKI4,power,0,0.0
9589,cement_plant_oxy_combustion,UKI5,power,0,0.0
9590,cement_plant_oxy_combustion,UKI6,power,0,0.0
9591,cement_plant_oxy_combustion,UKI7,power,0,0.0
9592,cement_plant_oxy_combustion,UKJ1,power,0,0.0
9593,cement_plant_oxy_combustion,UKJ2,power,0,0.0
9594,cement_plant_oxy_combustion,UKJ3,power,0,0.0
9595,cement_plant_oxy_combustion,UKJ4,power,0,0.0
9596,cement_plant_oxy_combustion,UKK1,power,0,0.0
9597,cement_plant_oxy_combustion,UKK2,power,0,0.0
9598,cement_plant_oxy_combustion,UKK3,power,0,0.0
9599,cement_plant_oxy_combustion,UKK4,power,0,0.0
9600,cement_plant_oxy_combustion,UKL1,power,0,0.0
9601,cement_plant_oxy_combustion,UKL2,power,0,0.0
9602,cement_plant_oxy_combustion,UKM5,power,0,0.0
9603,cement_plant_oxy_combustion,UKM6,power,0,0.0
9604,cement_plant_oxy_combustion,UKM7,power,0,0.0
9605,cement_plant_oxy_combustion,UKM8,power,0,0.0
9606,cement_plant_oxy_combustion,UKM9,power,0,0.0
9607,cement_plant_oxy_combustion,UKN0,power,0,0.0
9608,e_haber_bosch,AL01,power,0,0.0
9609,e_haber_bosch,AL02,power,0,0.0
9610,e_haber_bosch,AL03,power,0,0.0
9611,e_haber_bosch,AT11,power,0,0.0
9612,e_haber_bosch,AT12,power,0,0.0
9613,e_haber_bosch,AT13,power,0,0.0
9614,e_haber_bosch,AT21,power,0,0.0
9615,e_haber_bosch,AT22,power,0,0.0
9616,e_haber_bosch,AT31,power,0,0.0
9617,e_haber_bosch,AT32,power,0,0.0
9618,e_haber_bosch,AT33,power,0,0.0
9619,e_haber_bosch,AT34,power,0,0.0
9620,e_haber_bosch,BE10,power,0,0.0
9621,e_haber_bosch,BE21,power,0,0.0
9622,e_haber_bosch,BE22,power,0,0.0
9623,e_haber_bosch,BE23,power,0,0.0
9624,e_haber_bosch,BE24,power,0,0.0
9625,e_haber_bosch,BE25,power,0,0.0
9626,e_haber_bosch,BE31,power,0,0.0
9627,e_haber_bosch,BE32,power,0,0.0
9628,e_haber_bosch,BE33,power,0,0.0
9629,e_haber_bosch,BE34,power,0,0.0
9630,e_haber_bosch,BE35,power,0,0.0
9631,e_haber_bosch,BG31,power,0,0.0
9632,e_haber_bosch,BG32,power,0,0.0
9633,e_haber_bosch,BG33,power,0,0.0
9634,e_haber_bosch,BG34,power,0,0.0
9635,e_haber_bosch,BG41,power,0,0.0
9636,e_haber_bosch,BG42,power,0,0.0
9637,e_haber_bosch,CH01,power,0,0.0
9638,e_haber_bosch,CH02,power,0,0.0
9639,e_haber_bosch,CH03,power,0,0.0
9640,e_haber_bosch,CH04,power,0,0.0
9641,e_haber_bosch,CH05,power,0,0.0
9642,e_haber_bosch,CH06,power,0,0.0
9643,e_haber_bosch,CH07,power,0,0.0
9644,e_haber_bosch,CY00,power,0,0.0
9645,e_haber_bosch,CZ01,power,0,0.0
9646,e_haber_bosch,CZ02,power,0,0.0
9647,e_haber_bosch,CZ03,power,0,0.0
9648,e_haber_bosch,CZ04,power,0,0.0
9649,e_haber_bosch,CZ05,power,0,0.0
9650,e_haber_bosch,CZ06,power,0,0.0
9651,e_haber_bosch,CZ07,power,0,0.0
9652,e_haber_bosch,CZ08,power,0,0.0
9653,e_haber_bosch,DE11,power,0,0.0
9654,e_haber_bosch,DE12,power,0,0.0
9655,e_haber_bosch,DE13,power,0,0.0
9656,e_haber_bosch,DE14,power,0,0.0
9657,e_haber_bosch,DE21,power,0,0.0
9658,e_haber_bosch,DE22,power,0,0.0
9659,e_haber_bosch,DE23,power,0,0.0
9660,e_haber_bosch,DE24,power,0,0.0
9661,e_haber_bosch,DE25,power,0,0.0
9662,e_haber_bosch,DE26,power,0,0.0
9663,e_haber_bosch,DE27,power,0,0.0
9664,e_haber_bosch,DE30,power,0,0.0
9665,e_haber_bosch,DE40,power,0,0.0
9666,e_haber_bosch,DE50,power,0,0.0
9667,e_haber_bosch,DE60,power,0,0.0
9668,e_haber_bosch,DE71,power,0,0.0
9669,e_haber_bosch,DE72,power,0,0.0
9670,e_haber_bosch,DE73,power,0,0.0
9671,e_haber_bosch,DE80,power,0,0.0
9672,e_haber_bosch,DE91,power,0,0.0
9673,e_haber_bosch,DE92,power,0,0.0
9674,e_haber_bosch,DE93,power,0,0.0
9675,e_haber_bosch,DE94,power,0,0.0
9676,e_haber_bosch,DEA1,power,0,0.0
9677,e_haber_bosch,DEA2,power,0,0.0
9678,e_haber_bosch,DEA3,power,0,0.0
9679,e_haber_bosch,DEA4,power,0,0.0
9680,e_haber_bosch,DEA5,power,0,0.0
9681,e_haber_bosch,DEB1,power,0,0.0
